ein,display_name,priority,score,city,county,signals,website,filing_year,filing_xml
592328033,ROTARY CLUB OF FORT LAUDERDALE NORTH BEACH SCHOLARSHIP FUND INC,A,163,Ft Lauderdale,Broward,name:scholarship;ntee:B82;name:service-club;files-990PF;private-foundation:04;ntee-education:B82,https://www.fortlauderdalenorthrotary.com,2022,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202333149349100828_public.xml
874118938,MARTHA C DAY SCHOLARSHIP FOUNDATION INC,A,143,Miami,Miami-Dade,name:scholarship;ntee:B82;files-990PF;private-foundation:04;name:foundation;ntee-education:B82,https://www.mdsfi.com,2025,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202630859349100713_public.xml
923598644,MAS FAMILY SCHOLARSHIPS INC,A,133,Coral Gables,Miami-Dade,name:scholarship;ntee:B82;files-990PF;private-foundation:04;ntee-education:B82,https://masfamilyscholarships.org,2024,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202523259349100712_public.xml
237087801,HALLANDALE SCHOLARSHIP FUND INC,A,133,Hallandale,Broward,name:scholarship;ntee:B82;files-990PF;private-foundation:04;ntee-education:B82,https://hallandalescholarshipfund.org,2023,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202431799349100603_public.xml
474011061,EDA AND CLIFF VINER COMMUNITY SCHOLARS FOUNDATION INC,A,113,Boca Raton,Palm Beach,name:scholarship;ntee:B82;name:foundation;ntee-education:B82,https://vinerscholars.org,2023,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202412829349301676_public.xml
473434658,FIVE STAR SCHOLARSHIP FOUNDATION,A,113,Lake Worth,Palm Beach,name:scholarship;ntee:B82;name:foundation;ntee-education:B82,https://www.fivestar,2022,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202342839349200609_public.xml
651101565,COMMON KNOWLEDGE SCHOLARSHIP FOUNDATION INC,A,113,Davie,Broward,name:scholarship;ntee:B82;name:foundation;ntee-education:B82,https://www.cksf.org,2011,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/201203199349304700_public.xml
824965743,CHRIS HIXON ATHLETIC SCHOLARSHIP FUND,A,103,Hollywood,Broward,name:scholarship;ntee:B82;ntee-education:B82,https://chrishixonathleticscholarship.com,2023,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202421809349200227_public.xml
872586675,FOUNTAIN ENDOWED LEGACY SCHOLARSHIP FUND,A,103,Miramar,Broward,name:scholarship;ntee:B82;ntee-education:B82,https://www.felsf.org,2024,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202511219349200901_public.xml
352550107,I THINK COMMUNITY FOUNDATION INC,A,103,Delray Beach,Palm Beach,ntee:B82;name:community-foundation;name:foundation;ntee-education:B82,https://ithinkfi.org/foundation,2023,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202403199349203300_public.xml
650745873,THE LOUIE BING ATHLETIC SCHOLARSHIP FUND INC,A,103,Miami,Miami-Dade,name:scholarship;ntee:B82;ntee-education:B82,https://www.bingscholarshipfund.org,2023,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202430549349300118_public.xml
412198259,SCHOLARS TODAY LEADERS OF TOMORROW INC,A,103,North Miami,Miami-Dade,name:scholarship;ntee:B82;ntee-education:B82,https://www.stlt.org,2023,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202412969349300606_public.xml
710910422,MIRAMAR-PEMBROKE PINES REGIONAL CHAMBER OF COMMERCE SCHOLARSHIP FD,A,103,Pembroke Pines,Broward,name:scholarship;ntee:B82;ntee-education:B82,https://www.southbrowardfoundation.org,2016,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/201840389349200314_public.xml
475310517,ANQUAN AND DIONNE BOLDIN SCHOLARSHIP FUND INC,A,100,Boca Raton,Palm Beach,name:scholarship;ntee-grantmaker:T20;files-990PF;private-foundation:04,https://www.q81.org,2024,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202533219349103713_public.xml
650961676,WILKES-DESMOND EDUCATIONAL FOUNDATION,A,98,West Palm Beach,Palm Beach,ntee:B82;files-990PF;private-foundation:04;name:foundation;ntee-education:B82;name:education,https://www.desmondfoundation.org,2016,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/201702319349100400_public.xml
824534199,ALEX SCHACHTER SCHOLARSHIP FUND FOUNDATION,A,98,Coral Springs,Broward,name:scholarship;files-990PF;private-foundation:04;name:foundation;ntee-education:B12,https://www.alexschachter.org,2024,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202513429349100106_public.xml
471106078,RICO S SCHOLARSHIP FOUNDATION,A,98,Wellington,Palm Beach,name:scholarship;files-990PF;private-foundation:03;name:foundation;ntee-education:B99,https://ricosscholarshipfoundation.org,2023,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202523099349101607_public.xml
650464177,JOHN S AND JAMES L KNIGHT FOUNDATION INC,A,93,Miami,Miami-Dade,ntee:B82;files-990PF;private-foundation:04;name:foundation;ntee-education:B82,https://www.kf.org,2024,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202523109349100927_public.xml
274256760,FRIEZO FAMILY FOUNDATION,A,93,Ft Lauderdale,Broward,ntee:B82;files-990PF;private-foundation:04;name:foundation;ntee-education:B82,https://www.friezofamilyfoundation.org,2020,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202132999349100018_public.xml
650780118,ROTARY CLUB OF BOCA RATON SUNRISE FOUNDATION INC,A,93,Boca Raton,Palm Beach,ntee:B82;name:service-club;name:foundation;ntee-education:B82,https://bocasunriserotary.org,2023,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202413089349300456_public.xml
934666362,OPTIMAL HEALTH MEDICINE FOUNDATION INC,A,93,Coconut Creek,Broward,ntee:B82;files-990PF;private-foundation:04;name:foundation;ntee-education:B82,https://optimalhealthmedicinefoundation.org,2024,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202543089349101454_public.xml
455006138,ECHO FOUNDATION INC,A,93,Boca Raton,Palm Beach,ntee:B82;files-990PF;private-foundation:04;name:foundation;ntee-education:B82,https://www.foundationcenter.org,2024,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202600139349100105_public.xml
651021000,KIWANIS CLUB OF LAUDERDALE LAKES FOUNDATION INC,A,93,Ft Lauderdale,Broward,ntee:B82;name:service-club;name:foundation;ntee-education:B82,https://www.kcllws.com,2023,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202403189349305775_public.xml
200694721,CUBAN AMERICAN CPA ASSOCIATION FOUNDATION INC,A,93,Coral Gables,Miami-Dade,ntee:B82;files-990PF;private-foundation:04;name:foundation;ntee-education:B82,https://www.cacpa.org,2023,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202502279349100105_public.xml
833997709,PETER WANG FOUNDATION INC,A,93,Parkland,Broward,ntee:B82;files-990PF;private-foundation:04;name:foundation;ntee-education:B82,https://www.peterwangfoundation.org,2024,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202503199349100610_public.xml
020788451,THE MCKELVEY ENTREPRENEURIAL FOUNDATION,A,93,Ft Lauderdale,Broward,ntee:B82;files-990PF;private-foundation:04;name:foundation;ntee-education:B82,https://www.mckelveyfoundation.org,2024,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202543179349103664_public.xml
650748368,KIWANIS CLUB OF BISCAYNE BAY YOUTH FOUNDATION INC,A,93,Palmetto Bay,Miami-Dade,ntee:B82;name:service-club;name:foundation;ntee-education:B82,https://biscaynebaykiwanis.org,2020,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202103019349300140_public.xml
800669436,HOMESTEAD SOUTH DATE KIWANIS FOUNDATION INC,A,93,Homestead,Miami-Dade,ntee:B82;name:service-club;name:foundation;ntee-education:B82,https://www.homesteadkiwanis.org,2023,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202501069349200740_public.xml
880650787,JCX2 STEWARDSHIP FAMILY AND SCHOLARSHIP FOUNDATION,A,90,Miami,Miami-Dade,name:scholarship;files-990PF;private-foundation:04;name:foundation,https://jc2stewardshipfoundation.com,2023,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202441559349100619_public.xml
271024266,AFRICAN STUDENTS EDUCATION FUND INC,A,88,Miami,Miami-Dade,ntee:B82;files-990PF;private-foundation:04;ntee-education:B82;name:education,https://www.asefrwanda.org,2024,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202513099349101541_public.xml
922145049,DIAS FELLOWSHIP,A,83,Miami,Miami-Dade,ntee:B82;files-990PF;private-foundation:03;ntee-education:B82,https://thediasfellows.org,2024,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202543239349100029_public.xml
650270346,GMAA-BATCHELOR AVIATION SCHOLARSHIP FUND INC,A,80,Miami Springs,Miami-Dade,name:scholarship;files-990PF;private-foundation:03,https://www.miamiaviation.org,2024,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202543219349102224_public.xml
134192239,GREG RICHARDS LARRY POLATSCH AND SCOTT WEINGARD MEMORIAL FUND INC,A,78,Boca Raton,Palm Beach,ntee:B82;name:memorial-fund;ntee-education:B82,https://www.glsmemorialfund.com,2023,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202510249349300736_public.xml
592477112,COMMUNITY FOUNDATION OF BROWARD INC,A,70,Fort Lauderdale,Broward,name:community-foundation;ntee-grantmaker:T310;name:foundation,https://www.cfbroward.org,2023,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202501339349304915_public.xml
300239421,KEY BISCAYNE COMMUNITY FOUNDATION INC,A,70,Key Biscayne,Miami-Dade,name:community-foundation;ntee-grantmaker:T31;name:foundation,https://www.keybiscaynefoundation.org,2023,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202423209349323462_public.xml
650208290,THE CORAL GABLES COMMUNITY FOUNDATION,A,70,Coral Gables,Miami-Dade,name:community-foundation;ntee-grantmaker:T31;name:foundation,https://www.gablesfoundation.org,2023,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202423169349302027_public.xml
454679545,NORTH MIAMI EDUCATIONAL FOUNDATION INC,A,68,Miami,Miami-Dade,ntee:B82;name:foundation;ntee-education:B82;name:education,https://www.northmiamifl.gov/residents/NM,2023,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202441369349317104_public.xml
650931808,ETA NU EDUCATION FOUNDATION INC,A,68,Boca Raton,Palm Beach,ntee:B82;name:foundation;ntee-education:B82;name:education,https://omegaa4education.org,2024,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202530579349300503_public.xml
591057332,HOLLYWOOD FLORIDA SCHOLARSHIP FOUNDATION INC,A,68,Ft Lauderdale,Broward,name:scholarship;name:foundation;ntee-education:B82Z,https://hollywoodscholarship.org,2023,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202433079349200003_public.xml
271280095,CORAL SPRINGS CHAMBER OF COMMERCE EDUCATION FOUNDATION CORPORATION,A,68,Coral Springs,Broward,ntee:B82;name:foundation;ntee-education:B82;name:education,https://www.cschamber.com,2017,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/201811209349200136_public.xml
592834504,MIAMI BAYSIDE FOUNDATION INC,A,63,Miami,Miami-Dade,ntee:B82;name:foundation;ntee-education:B82,https://www.miamibaysidefoundation.org,2023,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202412329349301471_public.xml
814524745,POPEYES FOUNDATION INC,A,63,Miami,Miami-Dade,ntee:B82;name:foundation;ntee-education:B82,https://www.popeyes.com/FOUNDATION,2023,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202412789349301621_public.xml
815120279,ANDRES BELLO CATHOLIC UNIVERSITY FOUNDATION INC,A,63,Miami,Miami-Dade,ntee:B82;name:foundation;ntee-education:B82,https://abcufoundation.org,2023,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202443199349314589_public.xml
352535953,FAITHFIRST FOUNDATION,A,63,Jupiter,Palm Beach,ntee:B82;name:foundation;ntee-education:B82,https://www.faithfirstfoundation.org,2023,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202441509349301369_public.xml
824612617,GINA ROSE MONTALTO MEMORIAL FOUNDATION INC,A,63,Coral Springs,Broward,ntee:B82;name:foundation;ntee-education:B82,https://ginarosemontaltomemorialfoundation.org,2023,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202443209349325279_public.xml
271821519,ABC CARES FOUNDATION INC,A,63,Coconut Creek,Broward,ntee:B82;name:foundation;ntee-education:B82,https://www.abccaresfoundation.com,2023,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202402719349300120_public.xml
800320048,KID ROCK FOUNDATION,A,63,Tequesta,Palm Beach,ntee:B82;name:foundation;ntee-education:B82,https://www.kidrock-foundation.com,2023,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202423139349201512_public.xml
884107708,LUCY FERNANDEZ FOUNDATION INC,A,63,Miami,Miami-Dade,ntee:B82;name:foundation;ntee-education:B82,https://www.lucyfernandezfoundation.org,2023,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202423209349321847_public.xml
660453058,CARIBBEAN HOTEL FOUNDATION INC,A,63,Fort Lauderdale,Broward,ntee:B82;name:foundation;ntee-education:B82,https://www.caribbeanhotelandtourism.com,2023,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202413199349313711_public.xml
273394602,DARRELLE REVIS FOUNDATION INC,A,63,Plantation,Broward,ntee:B82;name:foundation;ntee-education:B82,https://www.darrellerevisfoundation.org,2023,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202520239349301412_public.xml
471322656,ANDREW RED HARRIS FOUNDATION INC,A,63,Jupiter,Palm Beach,ntee:B82;name:foundation;ntee-education:B82,https://andrewredharrisfoundation.org,2023,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202403129349304065_public.xml
710908643,IT WOMEN FOUNDATION INC,A,63,Weston,Broward,ntee:B82;name:foundation;ntee-education:B82,https://www.itwomen.org,2023,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202412299349200746_public.xml
650850551,BRYANT PENEY SCHLOARSHIP FOUNDATION INC,A,63,Wellington,Palm Beach,ntee:B82;name:foundation;ntee-education:B82,https://bryantpeney.com,2023,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202520499349201027_public.xml
452532750,JORGE NATION FOUNDATION INC,A,63,Boca Raton,Palm Beach,ntee:B82;name:foundation;ntee-education:B82,https://jorgenation.org,2022,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202440749349300639_public.xml
464645943,KENNYS DREAM FOUNDATION INC,A,63,Wellington,Palm Beach,ntee:B82;name:foundation;ntee-education:B82,https://www.kennysdreamfoundation.org,2024,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202511239349201106_public.xml
851178420,USLAW NETWORK FOUNDATION,A,63,Coral Springs,Broward,ntee:B82;name:foundation;ntee-education:B82,https://www.uslaw.org,2023,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202411909349200411_public.xml
113615553,DORSAINVIL FOUNDATION,A,63,Delray Beach,Palm Beach,ntee:B82;name:foundation;ntee-education:B82,https://www.dorsainvilfoundation.org,2023,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202521009349200112_public.xml
365061236,HEM FOUNDATION INC,A,63,Miramar,Broward,ntee:B82;name:foundation;ntee-education:B82,https://www.hemfoundation.com,2024,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202511329349300831_public.xml
873957348,GROVE BAY FOUNDATION INC,A,63,Miami,Miami-Dade,ntee:B82;name:foundation;ntee-education:B82,https://grovebaygroup.com/grove-bay-foundation,2023,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202441799349200829_public.xml
813682505,FORZA STEFANO CHARITABLE FOUNDATION INC,A,63,Pembroke Pines,Broward,ntee:B82;name:foundation;ntee-education:B82,https://www.forzastefano.org,2023,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202412589349200951_public.xml
455464829,PIASECKI FOUNDATION INC,A,63,Pompano Beach,Broward,ntee:B82;name:foundation;ntee-education:B82,https://www.thepiaseckifoundation.org,2024,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202511319349200531_public.xml
264246852,CESAR PRESBOTT FOUNDATION INC,A,63,Weston,Broward,ntee:B82;name:foundation;ntee-education:B82,https://cesarpresbottfoundation.com,2018,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/201941699349200434_public.xml
275101763,HBS CLUB OF SOUTH FLORIDA FOUNDATION INC,A,63,Hallandale Beach,Broward,ntee:B82;name:foundation;ntee-education:B82,https://www.hbssouthflorida.org,2020,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202122889349200102_public.xml
352313422,HELP BAINET FOUNDATION,A,63,Boynton Beach,Palm Beach,ntee:B82;name:foundation;ntee-education:B82,https://www.helpbainet.org,2018,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/201921509349200632_public.xml
475184577,PERRY J COHEN FOUNDATION,A,63,Tequesta,Palm Beach,ntee:B82;name:foundation;ntee-education:B82,https://www.pjcf.org,2020,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202222209349200217_public.xml
651016808,E V CLAY PRSA MIAMI CHAPTER ENDOWMENT FUND INC,A,63,Miami,Miami-Dade,ntee:B82;name:foundation;ntee-education:B82,https://www.evclayprsa.org,2021,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202231339349203388_public.xml
201213167,JUNIOR LEAGUE OF MIAMI FOUNDATION INC,A,60,Coral Gables,Miami-Dade,name:service-club;ntee-grantmaker:T30;name:foundation,https://www.jlmiami.org,2023,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202541029349300314_public.xml
205564640,ROTARY CLUB OF CORALSPRINGS-PARKLAND FOUNDATION INC,A,60,Ft Lauderdale,Broward,name:service-club;ntee-grantmaker:T30;name:foundation,https://www.coralspringsparklandrotary.org,2022,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202441369349210324_public.xml
862232037,ROTARY CLUB MIAMI AIRPORT INC,A,60,Palmetto Bay,Miami-Dade,name:service-club;files-990PF;private-foundation:04,https://www.rotarymiamiairport.org,2024,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202500859349100775_public.xml
208077416,COLLEGE FOR KIDS INC,A,58,West Palm Beach,Palm Beach,ntee:B82;ntee-education:B82;name:education,https://www.takestockpalmbeach.org,2023,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202412969349301856_public.xml
650319696,FRIENDS OF 440 SCHOLARSHIP FUND INC,A,58,Miami,Miami-Dade,name:scholarship;ntee-education:B82Z,https://440scholarship.org,2023,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202500359349301450_public.xml
474854361,BRAZILIAN STUDENT ASSOCIATION INC,A,58,Miami,Miami-Dade,ntee:B82;ntee-education:B82;name:education,https://home.gobrasa.org,2023,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202403099349301110_public.xml
462987394,SCHOLAR CAREER COACHING INC,A,58,Boca Raton,Palm Beach,name:scholarship;ntee-education:B80,https://www.scholarcc.org,2023,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202432199349301333_public.xml
363774805,SECURITY TRADERS ASSOCIATION OF CHICAGO SCHOLARSHIP FUND INC,A,58,Delray Beach,Palm Beach,name:scholarship;ntee-education:B82Z,https://www.stachicago.org,2019,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202013229349201171_public.xml
820790098,AMERICAN HIGHER EDUCATION ALLIANCE INC,A,58,Boca Raton,Palm Beach,ntee:B82;ntee-education:B82;name:education,https://www.ahealliance.org,2021,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202221609349301217_public.xml
453938866,KEVIN GARCIA SCHOLARSHIP FUND INC,A,58,Miami,Miami-Dade,name:scholarship;ntee-education:B40,https://www.kevingarciafoundation.org,2023,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202441349349309239_public.xml
465031762,HEARING THE OVARIAN CANCER WHISPER INC,A,53,Jupiter,Palm Beach,ntee:B82;ntee-education:B82,https://www.howflorida.org,2022,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202421369349302512_public.xml
650329273,VISITOR INDUSTRY HUMAN RESOURCE DEVELOPMENT COUNCIL INC,A,53,Miami,Miami-Dade,ntee:B82;ntee-education:B82,https://www.blackhospitalitymiami.com,2022,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202412259349302191_public.xml
843014159,ORANGE BLOSSOM FOOTBALL CLASSIC ASSOCIATION INC,A,53,Miami Lakes,Miami-Dade,ntee:B82;ntee-education:B82,https://www.orangeblossomclassic.com,2021,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202213199349310811_public.xml
134330919,MATANYAS HOPE,A,53,Pompano Beach,Broward,ntee:B82;ntee-education:B82,https://matanyashope.org,2023,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202422939349300707_public.xml
590673290,FORT LAUDERDALE WOMANS CLUB INC,A,53,Ft Lauderdale,Broward,ntee:B82;ntee-education:B82,https://www.fortlauderdalewomansclub.com,2021,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202212539349200406_public.xml
201935704,FRIENDS OF THE ISRAEL HEART SOCIETY INC,A,53,Ft Lauderdale,Broward,ntee:B82;ntee-education:B82,https://friendsihs.org,2023,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202433169349200538_public.xml
814627389,ALLIANCE OF WOMEN EXECUTIVES INC,A,53,Boynton Beach,Palm Beach,ntee:B82;ntee-education:B82,https://www.aweinc.org,2024,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202521219349201522_public.xml
830636358,BECA A UN PANA CORPORATION,A,53,Aventura,Miami-Dade,ntee:B82;ntee-education:B82,https://becaunpana.org,2023,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202412159349200641_public.xml
650157329,THE HARVARD CLUB OF THE PALM BEACHES INC,A,53,Palm Beach,Palm Beach,ntee:B82;ntee-education:B82,https://hcpalmbeaches.clubs.harvard.edu,2023,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202510179349200631_public.xml
861480259,CHAMPION CHARITY INC,A,53,Tamarac,Broward,ntee:B82;ntee-education:B82,https://www.championcharity.org,2023,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202401229349201650_public.xml
454859905,MICROSCHOLARSHIPS INC,A,53,Coral Gables,Miami-Dade,ntee:B82;ntee-education:B82,https://www.microscholarships.org,2014,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/201502329349200205_public.xml
450504730,LIVING WATER COMMUNITY INC,A,53,Coconut Creek,Broward,ntee:B82;ntee-education:B82,https://www.lwc-tt.com,2023,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202423539349300807_public.xml
811407528,GIVE HER CAMP INC,A,53,Hollywood,Broward,ntee:B82;ntee-education:B82,https://www.campowerment.com,2021,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202241869349200209_public.xml
843556724,WMBM CARES INC,A,53,Miami,Miami-Dade,ntee:B82;ntee-education:B82,https://wmbmcares.org,2022,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202300709349200805_public.xml
650021846,SUNRISE COMMUNITY FOUNDATION INC,A,50,Miami,Miami-Dade,name:community-foundation;name:foundation,https://www.sunrisegroup.org,2023,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202510599349301221_public.xml
592162597,GEORGE SNOW SCHOLARSHIP FUND INC,A,50,Boca Raton,Palm Beach,name:scholarship,https://www.scholarship.org,2021,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202232849349300008_public.xml
650862995,WOMEN OF TOMORROW MENTOR AND SCHOLARSHIP PROGRAM INC,A,50,Miami,Miami-Dade,name:scholarship,https://www.womenoftomorrow.org,2022,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202411669349300921_public.xml
311655484,SUNSHINE COMMUNITY FOUNDATION INC,A,50,Ft Lauderdale,Broward,name:community-foundation;name:foundation,https://www.sunfound.net,2018,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/201932119349300103_public.xml
874001536,THE INTELLECTUALLY DEVELOPMENTALLY DISABLED COMMUNITY FOUNDATION INC,A,50,Boca Raton,Palm Beach,name:community-foundation;name:foundation,https://www.iddealplace.org,2023,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202422889349300202_public.xml
842314055,BLUE SCHOLARS INITIATIVE INC,A,50,Pinecrest,Miami-Dade,name:scholarship,https://bluescholars.org,2024,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202530939349300123_public.xml
264778984,WELLINGTON COMMUNITY FOUNDATION INC,A,50,Wellington,Palm Beach,name:community-foundation;name:foundation,https://wellingtoncommunityfoundation.org,2023,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202433039349202113_public.xml
331172689,POP WARNER LITTLE SCHOLARS INC,A,50,Coral Springs,Broward,name:scholarship,https://www.parklandrangers.com,2021,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202213269349200206_public.xml
205248662,MARIE LOUISE COMMUNITY FOUNDATION INC MLCF,A,50,Boynton Beach,Palm Beach,name:community-foundation;name:foundation,https://mlcancerfoundation.org,2024,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202541079349201844_public.xml
651148667,CORAL SPRINGS ROTARY CHARITIES INC,A,50,Coconut Creek,Broward,name:service-club;ntee-grantmaker:T30,https://www.coralspringsrotaryclub.com,2015,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/201730199349200008_public.xml
812440761,POP WARNER LITTLE SCHOLAR INC,A,50,Weston,Broward,name:scholarship,https://www.westonwarriorssports.com,2024,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202530649349300443_public.xml
591926198,HOLLYWOOD ROTARY FOUNDATION INC,A,40,Hollywood,Broward,name:service-club;name:foundation,https://rotaryhollywood.org,2023,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202520419349301117_public.xml
237247846,FORT LAUDERDALE ROTARY 1090 FOUNDATION INC,A,40,Fort Lauderdale,Broward,name:service-club;name:foundation,https://www.rotaryfortlauderdale.org,2023,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202540539349300414_public.xml
